"","subject","stimulus","response","reactionTime","X1","pitch.f0","duration.ms"
"1479","PYR","janaquë_103_90","jánaquë dejó",1.55006313323975,"janaquë","103","90"
"1480","PYR","janaquë_129_80","jánaquë dejó",1.06692886352539,"janaquë","129","80"
"1481","PYR","janaquë_114_50","jánaquë dejó",1.16382789611816,"janaquë","114","50"
"1482","PYR","janaquë_143_110","janáquë vomitó",2.32973694801331,"janaquë","143","110"
"1483","PYR","janaquë_121_60","janáquë vomitó",2.14761710166931,"janaquë","121","60"
"1484","PYR","janaquë_124_60","jánaquë dejó",4.69268822669983,"janaquë","124","60"
"1485","PYR","janaquë_135_80","jánaquë dejó",1.37667202949524,"janaquë","135","80"
"1486","PYR","janaquë_129_110","jánaquë dejó",1.36043500900269,"janaquë","129","110"
"1487","PYR","janaquë_121_110","jánaquë dejó",1.13144493103027,"janaquë","121","110"
"1488","PYR","janaquë_114_60","jánaquë dejó",3.06994104385376,"janaquë","114","60"
"1489","PYR","janaquë_114_100","jánaquë dejó",1.00154423713684,"janaquë","114","100"
"1490","PYR","janaquë_124_90","jánaquë dejó",1.11084866523743,"janaquë","124","90"
"1491","PYR","janaquë_129_90","jánaquë dejó",1.2653431892395,"janaquë","129","90"
"1492","PYR","janaquë_110_110","janáquë vomitó",1.90907907485962,"janaquë","110","110"
"1493","PYR","janaquë_121_90","janáquë vomitó",4.51791596412659,"janaquë","121","90"
"1494","PYR","janaquë_143_120","janáquë vomitó",2.26717782020569,"janaquë","143","120"
"1495","PYR","janaquë_135_120","janáquë vomitó",1.12721014022827,"janaquë","135","120"
"1496","PYR","janaquë_124_50","janáquë vomitó",1.31607103347778,"janaquë","124","50"
"1497","PYR","janaquë_110_40","janáquë vomitó",1.0598418712616,"janaquë","110","40"
"1498","PYR","janaquë_121_80","janáquë vomitó",3.74813604354858,"janaquë","121","80"
"1499","PYR","janaquë_110_60","janáquë vomitó",1.0562379360199,"janaquë","110","60"
"1500","PYR","janaquë_121_50","janáquë vomitó",3.23215293884277,"janaquë","121","50"
"1501","PYR","janaquë_124_100","jánaquë dejó",1.38953709602356,"janaquë","124","100"
"1502","PYR","janaquë_135_110","jánaquë dejó",0.701435089111328,"janaquë","135","110"
"1503","PYR","janaquë_121_120","jánaquë dejó",0.347739219665527,"janaquë","121","120"
"1504","PYR","janaquë_118_40","jánaquë dejó",3.73685574531555,"janaquë","118","40"
"1505","PYR","janaquë_129_70","jánaquë dejó",0.306060075759888,"janaquë","129","70"
"1506","PYR","janaquë_103_120","jánaquë dejó",0.492218017578125,"janaquë","103","120"
"1507","PYR","janaquë_124_40","jánaquë dejó",0.245707035064697,"janaquë","124","40"
"1508","PYR","janaquë_121_40","jánaquë dejó",0.0440981388092041,"janaquë","121","40"
"1509","PYR","janaquë_129_120","jánaquë dejó",0.104418754577637,"janaquë","129","120"
"1510","PYR","janaquë_135_50","jánaquë dejó",1.34527325630188,"janaquë","135","50"
"1511","PYR","janaquë_118_100","janáquë vomitó",1.19385290145874,"janaquë","118","100"
"1512","PYR","janaquë_121_100","janáquë vomitó",0.316437005996704,"janaquë","121","100"
"1513","PYR","janaquë_103_50","janáquë vomitó",2.91435098648071,"janaquë","103","50"
"1514","PYR","janaquë_103_80","janáquë vomitó",0.997740030288696,"janaquë","103","80"
"1515","PYR","janaquë_143_40","janáquë vomitó",1.51053690910339,"janaquë","143","40"
"1516","PYR","janaquë_143_60","jánaquë dejó",2.59012508392334,"janaquë","143","60"
"1517","PYR","janaquë_135_60","jánaquë dejó",0.183384895324707,"janaquë","135","60"
"1518","PYR","janaquë_129_100","jánaquë dejó",1.01818799972534,"janaquë","129","100"
"1519","PYR","janaquë_124_120","jánaquë dejó",0.461377143859863,"janaquë","124","120"
"1520","PYR","janaquë_110_100","jánaquë dejó",1.99647402763367,"janaquë","110","100"
"1521","PYR","janaquë_114_40","jánaquë dejó",0.30841588973999,"janaquë","114","40"
"1522","PYR","janaquë_103_60","janáquë vomitó",1.20353484153748,"janaquë","103","60"
"1523","PYR","janaquë_129_60","janáquë vomitó",1.60594415664673,"janaquë","129","60"
"1524","PYR","janaquë_118_80","janáquë vomitó",2.69629693031311,"janaquë","118","80"
"1525","PYR","janaquë_124_110","jánaquë dejó",1.71392202377319,"janaquë","124","110"
"1526","PYR","janaquë_103_40","jánaquë dejó",3.08605813980103,"janaquë","103","40"
"1527","PYR","janaquë_143_80","jánaquë dejó",1.91025805473328,"janaquë","143","80"
"1528","PYR","janaquë_143_90","janáquë vomitó",1.36404371261597,"janaquë","143","90"
"1529","PYR","janaquë_121_120","janáquë vomitó",2.30124711990356,"janaquë","121","120"
"1530","PYR","janaquë_143_50","jánaquë dejó",3.1857168674469,"janaquë","143","50"
"1531","PYR","janaquë_129_40","jánaquë dejó",1.26767802238464,"janaquë","129","40"
"1532","PYR","janaquë_114_80","jánaquë dejó",0.540482997894287,"janaquë","114","80"
"1533","PYR","janaquë_110_80","jánaquë dejó",2.08777189254761,"janaquë","110","80"
"1534","PYR","janaquë_110_50","jánaquë dejó",2.2876353263855,"janaquë","110","50"
"1535","PYR","janaquë_118_50","jánaquë dejó",2.40795278549194,"janaquë","118","50"
"1536","PYR","janaquë_103_70","jánaquë dejó",3.18190217018127,"janaquë","103","70"
"1537","PYR","janaquë_103_100","jánaquë dejó",3.07143712043762,"janaquë","103","100"
"1538","PYR","janaquë_110_70","jánaquë dejó",1.98651576042175,"janaquë","110","70"
"1539","PYR","janaquë_110_120","jánaquë dejó",1.33317303657532,"janaquë","110","120"
"1540","PYR","janaquë_114_50","jánaquë dejó",1.10996794700623,"janaquë","114","50"
"1541","PYR","janaquë_124_110","janáquë vomitó",1.11852788925171,"janaquë","124","110"
"1542","PYR","janaquë_129_110","jánaquë dejó",2.06588625907898,"janaquë","129","110"
"1543","PYR","janaquë_114_40","jánaquë dejó",1.04980373382568,"janaquë","114","40"
"1544","PYR","janaquë_129_60","janáquë vomitó",0.696119070053101,"janaquë","129","60"
"1545","PYR","janaquë_129_90","janáquë vomitó",3.12810921669006,"janaquë","129","90"
"1546","PYR","janaquë_135_90","jánaquë dejó",1.69355487823486,"janaquë","135","90"
"1547","PYR","janaquë_143_60","jánaquë dejó",0.274017095565796,"janaquë","143","60"
"1548","PYR","janaquë_124_100","jánaquë dejó",0.211580038070679,"janaquë","124","100"
"1549","PYR","janaquë_103_50","jánaquë dejó",0.310545921325684,"janaquë","103","50"
"1550","PYR","janaquë_135_50","jánaquë dejó",0.666936159133911,"janaquë","135","50"
"1551","PYR","janaquë_135_80","jánaquë dejó",0.401110649108887,"janaquë","135","80"
"1552","PYR","janaquë_118_70","jánaquë dejó",0.186647176742554,"janaquë","118","70"
"1553","PYR","janaquë_143_110","jánaquë dejó",0.118459939956665,"janaquë","143","110"
"1554","PYR","janaquë_135_40","jánaquë dejó",1.36270594596863,"janaquë","135","40"
"1555","PYR","janaquë_121_100","jánaquë dejó",0.943037986755371,"janaquë","121","100"
"1556","PYR","janaquë_135_110","jánaquë dejó",1.04116606712341,"janaquë","135","110"
"1557","PYR","janaquë_121_70","janáquë vomitó",1.30736303329468,"janaquë","121","70"
"1558","PYR","janaquë_121_40","janáquë vomitó",2.86177587509155,"janaquë","121","40"
"1559","PYR","janaquë_103_60","jánaquë dejó",2.66177988052368,"janaquë","103","60"
"1560","PYR","janaquë_103_40","jánaquë dejó",1.7177631855011,"janaquë","103","40"
"1561","PYR","janaquë_118_110","jánaquë dejó",2.31375885009766,"janaquë","118","110"
"1562","PYR","janaquë_114_120","jánaquë dejó",1.86796283721924,"janaquë","114","120"
"1563","PYR","janaquë_143_80","janáquë vomitó",1.28186392784119,"janaquë","143","80"
"1564","PYR","janaquë_143_70","janáquë vomitó",1.8401951789856,"janaquë","143","70"
"1565","PYR","janaquë_143_100","janáquë vomitó",1.20244598388672,"janaquë","143","100"
"1566","PYR","janaquë_129_50","janáquë vomitó",1.21538805961609,"janaquë","129","50"
"1567","PYR","janaquë_129_120","janáquë vomitó",1.10836291313171,"janaquë","129","120"
"1568","PYR","janaquë_103_80","janáquë vomitó",3.34237003326416,"janaquë","103","80"
"1569","PYR","janaquë_129_80","janáquë vomitó",0.871438026428223,"janaquë","129","80"
"1570","PYR","janaquë_110_40","jánaquë dejó",0.927174091339111,"janaquë","110","40"
"1571","PYR","janaquë_103_70","jánaquë dejó",0.840174198150635,"janaquë","103","70"
"1572","PYR","janaquë_110_80","jánaquë dejó",1.95695471763611,"janaquë","110","80"
"1573","PYR","janaquë_143_90","jánaquë dejó",0.49152398109436,"janaquë","143","90"
"1574","PYR","janaquë_143_120","jánaquë dejó",0.8178391456604,"janaquë","143","120"
"1575","PYR","janaquë_110_120","janáquë vomitó",2.98292899131775,"janaquë","110","120"
"1576","PYR","janaquë_118_90","janáquë vomitó",3.40177416801453,"janaquë","118","90"
"1577","PYR","janaquë_114_80","janáquë vomitó",1.16989374160767,"janaquë","114","80"
"1578","PYR","janaquë_121_90","janáquë vomitó",0.968210935592651,"janaquë","121","90"
"1579","PYR","janaquë_118_80","jánaquë dejó",0.763139009475708,"janaquë","118","80"
"1580","PYR","janaquë_118_40","jánaquë dejó",2.06220006942749,"janaquë","118","40"
"1581","PYR","janaquë_103_100","jánaquë dejó",0.849868059158325,"janaquë","103","100"
"1582","PYR","janaquë_114_70","jánaquë dejó",0.770948886871338,"janaquë","114","70"
"1583","PYR","janaquë_110_90","janáquë vomitó",1.87727308273315,"janaquë","110","90"
"1584","PYR","janaquë_110_50","janáquë vomitó",3.36967015266418,"janaquë","110","50"
"1585","PYR","janaquë_103_90","janáquë vomitó",1.3181779384613,"janaquë","103","90"
"1586","PYR","janaquë_121_110","janáquë vomitó",1.00688195228577,"janaquë","121","110"
"1587","PYR","janaquë_129_40","janáquë vomitó",1.1277129650116,"janaquë","129","40"
"1588","PYR","janaquë_110_110","jánaquë dejó",1.03662586212158,"janaquë","110","110"
"1589","PYR","janaquë_135_120","jánaquë dejó",1.1323938369751,"janaquë","135","120"
"1590","PYR","janaquë_124_90","jánaquë dejó",1.02431702613831,"janaquë","124","90"
"1591","PYR","janaquë_114_100","jánaquë dejó",1.00315499305725,"janaquë","114","100"
"1592","PYR","janaquë_124_40","jánaquë dejó",2.40675806999207,"janaquë","124","40"
"1593","PYR","janaquë_118_60","janáquë vomitó",1.44448685646057,"janaquë","118","60"
"1594","PYR","janaquë_143_50","janáquë vomitó",0.965578079223633,"janaquë","143","50"
"1595","PYR","janaquë_118_50","janáquë vomitó",0.99976110458374,"janaquë","118","50"
"1596","PYR","janaquë_121_80","janáquë vomitó",1.04354381561279,"janaquë","121","80"
"1597","PYR","janaquë_103_120","janáquë vomitó",1.0997109413147,"janaquë","103","120"
"1598","PYR","janaquë_110_60","janáquë vomitó",4.17862701416016,"janaquë","110","60"
"1599","PYR","janaquë_121_60","janáquë vomitó",0.978251218795776,"janaquë","121","60"
"1600","PYR","janaquë_103_110","janáquë vomitó",1.17539811134338,"janaquë","103","110"
"1601","PYR","janaquë_114_90","jánaquë dejó",1.36794185638428,"janaquë","114","90"
"1602","PYR","janaquë_135_70","jánaquë dejó",1.48625683784485,"janaquë","135","70"
"1603","PYR","janaquë_121_120","jánaquë dejó",1.43619823455811,"janaquë","121","120"
"1604","PYR","janaquë_143_40","janáquë vomitó",1.54615497589111,"janaquë","143","40"
"1605","PYR","janaquë_124_50","janáquë vomitó",1.19376087188721,"janaquë","124","50"
"1606","PYR","janaquë_121_120","jánaquë dejó",1.13848090171814,"janaquë","121","120"
"1607","PYR","janaquë_135_100","janáquë vomitó",1.45578217506409,"janaquë","135","100"
"1608","PYR","janaquë_129_70","janáquë vomitó",1.0231728553772,"janaquë","129","70"
"1609","PYR","janaquë_124_70","janáquë vomitó",1.51245021820068,"janaquë","124","70"
"1610","PYR","janaquë_110_70","janáquë vomitó",0.397477149963379,"janaquë","110","70"
"1611","PYR","janaquë_124_120","janáquë vomitó",0.417112112045288,"janaquë","124","120"
"1612","PYR","janaquë_124_60","janáquë vomitó",2.3641197681427,"janaquë","124","60"
"1613","PYR","janaquë_135_60","janáquë vomitó",0.957746982574463,"janaquë","135","60"
"1614","PYR","janaquë_114_110","janáquë vomitó",2.31212902069092,"janaquë","114","110"
"1615","PYR","janaquë_121_50","jánaquë dejó",8.14225292205811,"janaquë","121","50"
"1616","PYR","janaquë_124_80","jánaquë dejó",2.87790703773499,"janaquë","124","80"
"1617","PYR","janaquë_110_100","jánaquë dejó",1.13791608810425,"janaquë","110","100"
"1618","PYR","janaquë_118_100","janáquë vomitó",1.1026828289032,"janaquë","118","100"
"1619","PYR","janaquë_114_60","jánaquë dejó",1.08298325538635,"janaquë","114","60"
"1620","PYR","janaquë_129_100","jánaquë dejó",2.92397499084473,"janaquë","129","100"
